dataset_id,variant,kind,group,driver_id,vehicle_id,phone_id,n_copies,canonical_path,all_paths,n_rows,n_cols,columns_raw,unmapped_columns,file_size_bytes,duplicate_canonical_cols,missing_total,missing_pct_max,cols_with_missing,duplicate_rows,inf_values,timestamp_col,date_parse_fail,wall_start,wall_end,t_monotonic,duplicate_timestamps,dt_min,dt_max,dt_mean,dt_std,dt_median,rate_hz,dt_zero,gaps_gt_0p5s,gaps_gt_2s,abnormal_dt,duration_s,has_acc,has_gyro,has_gravity,has_mag,has_orientation,has_gps,has_gps_accuracy,has_vehicle_fields,has_gps_satellites,sats_mean,gps_update_median_s,gps_update_max_s,gps_outages_gt5s,gps_fix_count,gps_hold_ratio,gps_acc_mean,gps_acc_max,lat_min,lat_max,lon_min,lon_max,lat_lon_zero_rows,speed_max_kmh,speed_mean_kmh,gyro_mag_mean,gyro_mag_std,acc_mag_mean,acc_mag_std
V-Vw12,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw12\V-Vw12.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw12\V-Vw12.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw12.csv,1069,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,212441,,0,0.0,,0,0,Time Since Start of Day (seconds),0,58630.2,58737.0,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,106.8,False,False,False,False,False,True,False,True,True,136.54,0.1,0.1,0.0,1068,0.0009,,,52.23208,52.255497,-2.13973,-2.133596,0,97.409,90.279,,,,
V-Vw12,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw12\V-Vw12.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw12\V-Vw12.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw12.csv,918,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,188273,,0,0.0,,0,0,Time Since Start of Day (seconds),0,58636.2,58727.9,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,91.7,False,False,False,False,False,True,False,True,True,136.57,0.1,0.1,0.0,917,0.0011,,,52.233292,52.253468,-2.138987,-2.133596,0,97.409,90.408,,,,
V-Vw13,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw13\V-Vw13.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw13\V-Vw13.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw13.csv,297,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,58854,,0,0.0,,0,0,Time Since Start of Day (seconds),0,58823.8,58853.4,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,29.6,False,False,False,False,False,True,False,True,True,137.75,0.1,0.1,0.0,296,0.0034,,,52.274727,52.281897,-2.122129,-2.119619,0,114.988,99.272,,,,
V-Vw13,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw13\V-Vw13.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw13\V-Vw13.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw13.csv,284,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,59207,,0,0.0,,0,0,Time Since Start of Day (seconds),0,58825.1,58853.4,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,28.3,False,False,False,False,False,True,False,True,True,137.74,0.1,0.1,0.0,283,0.0035,,,52.275089,52.281897,-2.121994,-2.119619,0,113.544,98.572,,,,
V-Vw14a,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw14a\V-Vw14a.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw14a\V-Vw14a.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw14a.csv,3140,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,627655,,0,0.0,,0,0,Time Since Start of Day (seconds),0,58870.0,59183.9,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,313.9,False,False,False,False,False,True,False,True,True,137.34,0.1,0.1,0.0,3139,0.0003,,,52.285937,52.348579,-2.121332,-2.074385,0,109.426,90.857,,,,
V-Vw14a,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14a\V-Vw14a.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14a\V-Vw14a.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw14a.csv,3138,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,651054,,0,0.0,,0,0,Time Since Start of Day (seconds),0,58870.1,59183.8,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,313.7,False,False,False,False,False,True,False,True,True,137.34,0.1,0.1,0.0,3137,0.0003,,,52.285963,52.348557,-2.121332,-2.0744,0,109.426,90.85,,,,
V-Vw14b,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw14b\V-Vw14b.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw14b\V-Vw14b.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw14b.csv,19600,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,3987718,,0,0.0,,0,0,Time Since Start of Day (seconds),0,59184.0,61143.9,True,0,0.099,0.101,0.1,1e-05,0.1,10.0,0.0,0.0,0.0,0.0,1959.9,False,False,False,False,False,True,False,True,True,136.92,0.1,0.101,0.0,19599,0.0001,,,52.347535,52.524179,-2.07437,-1.708881,0,120.139,75.664,,,,
V-Vw14b,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14b\V-Vw14b.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14b\V-Vw14b.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw14b.csv,19588,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,4120915,,0,0.0,,0,0,Time Since Start of Day (seconds),0,59185.1,61143.8,True,0,0.099,0.101,0.1,1e-05,0.1,10.0,0.0,0.0,0.0,0.0,1958.7,False,False,False,False,False,True,False,True,True,136.92,0.1,0.101,0.0,19587,0.0001,,,52.347535,52.524161,-2.074221,-1.708881,0,120.139,75.655,,,,
V-Vw14c,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw14c\V-Vw14c.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw14c\V-Vw14c.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw14c.csv,15857,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,3237111,,0,0.0,,0,0,Time Since Start of Day (seconds),0,61144.0,62729.6,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,1585.6,False,False,False,False,False,True,False,True,True,136.37,0.1,1.9,0.0,14939,0.0579,,,52.524196,52.604436,-1.731767,-1.608949,0,100.48,38.922,,,,
V-Vw14c,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14c\V-Vw14c.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14c\V-Vw14c.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw14c.csv,15826,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,3363425,,0,0.0,,0,0,Time Since Start of Day (seconds),0,61147.0,62729.5,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,1582.5,False,False,False,False,False,True,False,True,True,136.37,0.1,1.9,0.0,14908,0.058,,,52.52472,52.604436,-1.731767,-1.608949,0,100.48,38.863,,,,
V-Vw15,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw15\V-Vw15.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw15\V-Vw15.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw15.csv,1391,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,253875,,0,0.0,,0,0,Time Since Start of Day (seconds),0,62986.9,63125.9,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,139.0,False,False,False,False,False,True,False,True,True,71.38,0.1,2.6,0.0,891,0.3595,,,52.596276,52.596312,-1.608955,-1.608893,0,0.752,0.082,,,,
V-Vw15,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw15\V-Vw15.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw15\V-Vw15.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw15.csv,1391,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,263885,,0,0.0,,0,0,Time Since Start of Day (seconds),0,62986.9,63125.9,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,139.0,False,False,False,False,False,True,False,True,True,71.38,0.1,2.6,0.0,891,0.3595,,,52.596276,52.596312,-1.608955,-1.608893,0,0.752,0.082,,,,
V-Vw16a,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw16a\V-Vw16a.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw16a\V-Vw16a.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw16a.csv,6000,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,1209828,,0,0.0,,0,0,Time Since Start of Day (seconds),0,63131.8,63731.7,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,599.9,False,False,False,False,False,True,False,True,True,133.06,0.1,0.8,0.0,5821,0.0298,,,52.563347,52.596313,-1.608955,-1.499156,0,83.477,50.898,,,,
V-Vw16a,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw16a\V-Vw16a.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw16a\V-Vw16a.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw16a.csv,5879,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,1241037,,0,0.0,,0,0,Time Since Start of Day (seconds),0,63143.8,63731.6,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,587.8,False,False,False,False,False,True,False,True,True,132.97,0.1,0.8,0.0,5728,0.0257,,,52.563355,52.596276,-1.608937,-1.499184,0,83.477,51.908,,,,
V-Vw16b,V_full,V,vw,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw16b\V-Vw16b.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vw (Driver E)\Vw16b\V-Vw16b.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vw16b.csv,1171,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,236875,,0,0.0,,0,0,Time Since Start of Day (seconds),0,63731.8,63848.8,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,117.0,False,False,False,False,False,True,False,True,True,137.9,0.1,0.1,0.0,1170,0.0009,,,52.555616,52.563339,-1.499129,-1.472774,0,86.332,61.077,,,,
V-Vw16b,V_sync,V,vw,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw16b\V-Vw16b.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw16b\V-Vw16b.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vw16b.csv,1126,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,239979,,0,0.0,,0,0,Time Since Start of Day (seconds),0,63736.2,63848.7,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,112.5,False,False,False,False,False,True,False,True,True,137.89,0.1,0.1,0.0,1125,0.0009,,,52.555624,52.562968,-1.49788,-1.472799,0,86.332,60.452,,,,
